,Latent Variable,,,,,,
,,,,,,,
,,,,,,,
,Latent Variable,,,,,,
,,,,,,,
,Case ID,Attitude Toward Local Brand (ATLB),Consumer Ethnocentrism (CET),Gov. Buy Local Campaign Effectiveness  (PBLCE),Local Fashion Brand Love (LFBL),Perceived Price Fairness (PPF),Perceived Product Quality (PPQ)
,256,-0.109629921924566,-1.45778389454467,-0.159558316901167,-0.123198403091304,-0.956388225657494,-1.77028213396117
,257,-1.72584656044528,-0.574740921996416,-1.6491998224803,-1.81974399527072,-1.46252537358449,-1.77028213396117
,258,1.50658671659615,0.672443676598035,1.33008318867797,1.29952508688449,1.24097071248793,1.2882528967763
,259,-1.68334361330368,-0.749443459001354,0.140958151062603,-0.397020505294927,-1.53891483796794,-2.5783763779562
,260,-0.612137142319545,-1.39023680939328,-0.804860973501317,-1.81974399527072,-0.886354680263666,-0.742419056669064
,261,0.156124231422446,-0.112659831868715,1.33008318867797,0.133560644368501,-0.0739173058271784,-1.21742390682152
,262,-0.414634446304452,0.435115643260221,0.757632114544418,-0.397020505294927,-0.228592047511981,-0.0302652790123333
,263,1.50658671659615,0.967392583201652,-1.04816688655276,0.786006991964879,-0.204836626034489,0.747638963503638
,264,0.475523959219058,0.932294658294787,1.33008318867797,1.57334718908811,0.994040289792886,1.54461501871336
,265,-1.19433825375125,-0.299196300930713,-0.246747661589106,-1.78863251568253,-0.580612425845991,-1.47378602875858
,266,-0.665305014220154,-0.366743386082099,-1.34868335451653,-1.53187346822272,-1.08674957377299,-0.352236484069589
,267,0.127422951520212,0.678211104081403,-0.145267386004173,0.956972532030933,-1.35743541794553,0.423065474024361
,268,-1.46009240709827,0.202493155899155,-0.445783853967943,-1.81974399527072,-1.52646040525809,-1.77028213396117
,269,-2.5339518413975,-0.0515903983142286,-1.10537744146509,0.449961930584873,-1.52341114839797,-3.56535216369975
,270,-1.46167413168702,0.683431769990237,-0.218118968470771,-1.27511442076292,-1.24142431545779,-2.04100116696758
,271,0.419519151234902,-0.687117039758802,1.33008318867797,1.57334718908811,1.3460606681269,1.0734111712998
,272,-0.136155941060686,0.217386999641768,-0.431492923070948,0.105268866306193,-0.120452835012903,-0.262066199980205
,273,-0.665305014220154,-0.552480059517759,-0.159558316901167,-0.173794340420178,-1.07239932814523,0.211739931855371
,274,0.198327372167236,0.910833591442468,1.04385765161119,-0.104189767295924,0.0594932991484315,0.19097973362509
,275,-0.109629921924566,-0.655924865202348,-0.159558316901167,-0.123198403091304,0.330179143320971,-0.112833557623906
,276,-1.72584656044528,-0.08146765731226,-1.36297428541353,-2.64557728593002,-1.24142431545779,-1.27831808831733
,277,1.50658671659615,1.16491714565585,1.33008318867797,1.57334718908811,1.32866116563902,1.54461501871336
,278,-1.19463806014806,-0.112659831868715,-0.445783853967943,-0.653779552754732,-1.17444002692408,-0.88433451297895
,279,1.50658671659615,0.884862082794848,-0.330012647486015,1.57334718908811,-1.49775991400257,-0.0545416605501207
,280,0.670373691919046,-0.0717944794784814,-0.344270800874603,0.172053737904564,0.618264489981384,1.54461501871336
,281,1.50658671659615,0.46048246046295,0.78629358517116,0.995465625566996,1.61674651229944,0.966281691719041
,282,0.127422951520212,0.341597049461214,-0.159558316901167,-0.199664715485622,-0.0455966564905314,-0.112833557623906
,283,1.50658671659615,0.595680603674598,0.140958151062603,0.690532043775181,-0.909852696471769,0.505633752635934
,284,-1.19433825375125,0.114741989583517,-1.93542535954708,-1.00542032150165,-1.24447357231791,-1.83849350150339
,285,-1.72584656044528,-0.0257084611794144,-1.6491998224803,-1.81974399527072,-1.79714624943063,-1.77028213396117
,286,0.127422951520212,-0.986771492339168,0.140958151062603,-0.123198403091304,0.397163431854684,1.05265097306952
,287,0.381434864765603,0.652239595433782,0.45708286907224,0.702353993996253,-0.228592047511981,-0.587838407776367
,288,0.685457277350356,0.471470553855152,1.33008318867797,0.995465625566996,0.400212688714799,0.430382660070774
,289,0.156124231422446,0.978380676593854,-0.504344505537547,0.147609069212873,-0.513628137312278,0.281150017714474
,290,0.222793964165611,0.63734575169117,0.112296680435861,-0.379957450551109,-0.228592047511981,0.67942759596142
,291,0.670073885522236,0.63734575169117,0.45708286907224,0.742553687477809,1.05797532146648,0.37913048801993
,292,0.446045170371022,-0.418596831864534,0.384264064114049,0.197924112970008,1.3460606681269,1.2882528967763
,293,0.421578578372648,0.414911562095968,0.743341183647423,0.44063473558544,0.691604697504716,0.669785586516457
,294,-0.109629921924566,0.182289074734903,0.384231286605642,0.112650480254064,0.970284868315394,0.0402000874712994
,295,0.700057083616414,0.0875134952478305,0.427216465637786,0.462064774377684,1.05797532146648,0.669785586516457
,296,0.696899711055166,-1.12693726740785,0.156566401108469,1.0237574036293,0.228138444542123,1.04884997033061
,297,0.670073885522236,0.15063971011672,0.45708286907224,0.742553687477809,1.05797532146648,0.37913048801993
,298,0.446045170371022,0.672443676598035,0.384264064114049,0.197924112970008,1.3460606681269,1.2882528967763
,299,0.421578578372648,0.176521647251535,0.743341183647423,0.44063473558544,0.691604697504716,0.669785586516457
,300,-0.109629921924566,0.196725728415787,0.384231286605642,0.112650480254064,0.970284868315394,0.0402000874712994
,301,0.700057083616414,1.4540986247761,0.427216465637786,0.462064774377684,1.05797532146648,0.669785586516457
,302,0.696899711055166,-0.0709946838521432,0.156566401108469,1.0237574036293,0.228138444542123,1.04884997033061
,303,-0.109629921924566,0.145934164139972,-0.159558316901167,-0.123198403091304,0.0451430535206738,-0.112833557623906
,304,-2.54697599969107,-1.43235914747158,-1.34868335451653,-2.40286666331458,-1.81759500877862,-2.02664425589823
,305,-0.109629921924566,-0.910008419415732,-2.5378083921319,-0.929547236009917,-0.228592047511981,-0.352236484069589
,306,-1.19463806014806,0.414911562095968,-0.804860973501317,-1.21075095216141,-0.228592047511981,-0.352236484069589
,307,-0.109629921924566,-0.128353471237665,-1.89247295802334,-0.123198403091304,-0.527978382940036,-0.112833557623906
,308,-0.890615647563311,-1.4226859696378,-0.145267386004173,-0.161691496627367,-0.333682003150944,-0.91621289999455
,309,-1.16781223461513,-1.10673318624359,-0.159558316901167,-1.27015420981191,-0.801713483972691,-1.21270900519713
,310,0.69818162924711,-0.418596831864534,1.33008318867797,1.57334718908811,0.769889974806071,-0.112833557623906
,311,-2.24137793913382,-0.293428873447345,-0.159558316901167,-2.90729654434083,-0.784313981484818,-1.27831808831733
,312,-1.19415428098281,0.368825543796901,-1.8236768443814,-0.886374825094586,-2.5136414388085,-3.10787212244354
,313,-1.40280568092217,-0.134120898721033,0.199518802632207,-3.19516707138882,-0.720378949811221,0.419264471285456
,314,-1.72584656044528,-0.27899221976646,-0.819151904398312,-1.81974399527072,-0.889403937123781,-1.77028213396117
,315,1.50658671659615,-0.221872065036671,-1.04816688655276,0.786006991964879,-0.204836626034489,0.747638963503638
,316,-0.665305014220154,-0.584929219762279,-1.34868335451653,-1.53187346822272,-1.08674957377299,-0.352236484069589
,317,0.127422951520212,-0.454494552397737,-0.145267386004173,0.956972532030933,-1.35743541794553,0.423065474024361
,318,-1.46009240709827,-0.676128946366601,-0.445783853967943,-1.81974399527072,-1.52646040525809,-1.77028213396117
,319,-1.46167413168702,-0.0775619069618494,-0.218118968470771,-1.27511442076292,-1.24142431545779,-2.04100116696758
,320,-2.573801825224,-1.06064716794453,-1.67782851559864,-2.38143662452234,-1.6598710102337,-3.19212878659165
,321,-1.46009240709827,0.890629510278215,-1.36294150790512,-2.33822230114134,-1.5295096621182,-1.03891516187165
,322,-0.902357887664932,0.456576710112539,-1.99398601111668,-2.08146325368153,-0.594962671473749,-1.22706591626649
,323,0.658631451817425,0.988853650053971,0.384264064114049,0.493176253965876,1.05797532146648,0.966281691719041
,324,0.696899711055166,-0.0775619069618494,0.45708286907224,0.990224521044249,1.04362507583873,0.75235386512803
,325,1.00407949620117,-0.98206594636242,0.743308406139016,0.733746367156183,0.667849276027223,0.813248046623836
,326,0.726882909149344,-0.099022973814168,0.45708286907224,0.964354145978805,0.499204130633531,0.966281691719041
,327,0.948852197162812,0.672443676598035,0.743308406139016,0.716402418840625,1.24097071248793,0.704902695816092
,328,0.446045170371022,-0.749443459001354,0.743308406139016,0.747513898428816,0.970284868315394,1.04884997033061
,329,0.975378216298932,-0.914518861211034,0.757599337036011,-0.0799840797103013,0.499204130633531,0.773114063358311
,330,0.6830980438158,0.363058116313533,0.772002654274166,0.493176253965876,1.05797532146648,0.618533414465614
,331,0.726882909149344,0.435115643260221,0.772002654274166,-0.0726024657624298,1.05797532146648,1.04884997033061
,332,0.937109957061192,0.491674635019404,0.68478053207782,0.700213484571128,1.05797532146648,0.704902695816092
,333,0.937109957061192,0.932294658294787,0.743341183647423,1.0237574036293,1.33171042249914,0.669785586516457
,334,0.72530118456059,0.176521647251535,1.04385765161119,0.964354145978805,0.979690044165128,0.669785586516457
,335,0.962354058005368,-0.366743386082099,0.772002654274166,0.716402418840625,0.976640787305013,1.04884997033061
,336,0.446045170371022,0.202493155899155,0.713442002704562,0.40052100730206,0.333228400181086,0.347814381459201
,337,1.00377968980436,0.202493155899155,0.684747754569412,0.764576953172635,0.970284868315394,0.926147708453516
,338,0.670073885522236,0.424127549868019,0.45708286907224,0.74993530142568,1.05797532146648,0.382931490758836
,339,0.658631451817425,1.15914971817248,0.471373799969235,-0.10176836429906,0.685248778515096,0.465499769370409
,340,0.948552390766002,-1.16283498794105,0.743341183647423,1.0237574036293,1.3460606681269,1.30901309500658
,341,0.433320818474268,0.693104947824015,0.156566401108469,0.140942258316373,0.955934622687636,0.465499769370409
,342,0.658631451817425,-0.0767621113355113,0.427216465637786,0.152569280163881,1.04362507583873,0.465499769370409
,343,0.738325342854154,0.910833591442468,1.07251912223794,0.192963902019,0.970284868315394,0.669785586516457
,344,0.962354058005368,-0.1802069170201,0.971006069144596,-0.0376438768036206,-0.228592047511981,0.669785586516457
,345,0.7256009909574,0.869968239052235,0.45708286907224,0.669102004982937,1.0610245783266,0.761995874572992
,346,0.433021012077458,1.16491714565585,0.45708286907224,0.733746367156183,1.0610245783266,0.761995874572992
,347,0.950911624300558,0.363058116313533,1.04382487410279,0.485794640018004,1.05797532146648,0.704902695816092
,348,0.948552390766002,0.884862082794848,0.772002654274166,0.733746367156183,1.05797532146648,0.669785586516457
,349,0.670073885522236,-0.0717944794784814,0.743308406139016,0.964354145978805,0.600864987493511,0.966281691719041
,350,0.950911624300558,0.46048246046295,1.04382487410279,0.747513898428816,1.04362507583873,0.669785586516457
,351,0.948852197162812,0.341597049461214,0.743308406139016,0.759616742221628,0.685248778515096,0.761995874572992
,352,-0.890615647563311,0.119962655492351,-0.145267386004173,-0.161691496627367,-0.333682003150944,-0.91621289999455
,353,-0.12235427382132,0.114741989583517,1.04385765161119,0.426391382367505,0.330179143320971,0.122768366082872
,354,-1.16781223461513,0.450009487002833,-0.159558316901167,-1.27015420981191,-0.801713483972691,-1.21270900519713
,355,-1.47547579892639,-0.986771492339168,-0.98960623498316,-1.22781400690523,0.0594932991484315,-0.0446221900816872
,356,-0.413352528112508,0.176521647251535,-3.13884132805944,0.1696323349077,0.0420937966605586,-0.869675629568097
,357,0.69818162924711,0.947188502037399,1.33008318867797,1.57334718908811,0.769889974806071,-0.112833557623906
,358,-0.902058081268121,0.978380676593854,-0.218118968470771,-0.931968639006781,-0.228592047511981,-0.352236484069589
,359,0.69877516542447,0.63734575169117,1.33008318867797,-0.123198403091304,-0.0218412350130389,0.49127684156658
,360,1.50658671659615,0.63734575169117,1.33008318867797,1.57334718908811,1.3460606681269,1.54461501871336
,361,1.50658671659615,-0.418596831864534,1.33008318867797,1.57334718908811,1.05797532146648,1.04884997033061
,362,-0.665305014220154,0.890629510278215,1.04385765161119,-0.379957450551109,0.0420937966605586,-0.130991471432165
,363,0.155824425025636,0.65800702291715,0.757632114544418,-0.718143021356239,-1.24142431545779,0.194780736363996
,364,-0.109629921924566,0.0875134952478305,-0.159558316901167,-1.27015420981191,-0.886354680263666,-0.648732589272173
,365,-0.109629921924566,-1.12693726740785,-0.159558316901167,-0.123198403091304,-0.306877324813336,-0.112833557623906
,366,1.50658671659615,0.15063971011672,-3.06733984225012,1.57334718908811,0.481804628145659,1.54461501871336
,367,-0.401910094407698,0.196725728415787,-0.159558316901167,-1.81478378431971,-0.531027639800151,-0.670406686387939
,368,-0.653562774118534,0.176521647251535,-1.63490889158331,-1.21571116311242,-0.513628137312278,-2.33425854988613
,369,0.167566665127256,0.196725728415787,-1.6491998224803,-0.418450544087171,0.0451430535206738,-0.608598606006648
,370,0.167866471524067,0.978380676593854,-0.732042168543126,1.57334718908811,-0.997543149622859,-1.77028213396117
,371,-1.16781223461513,-0.0709946838521432,-0.504377283045954,-0.449562023675363,-2.37331694275145,-1.51772101476301
,372,-2.24137793913382,-0.329783784042276,-0.159558316901167,-2.90729654434083,-0.784313981484818,-1.27831808831733
,373,-1.19415428098281,-0.480923251107085,-1.8236768443814,-0.886374825094586,-2.5136414388085,-3.10787212244354
,374,-0.109629921924566,-0.434290471233484,0.398522217502637,-0.123198403091304,0.330179143320971,-0.112833557623906
,375,-0.387808620771522,0.890629510278215,1.04385765161119,-2.63819567198214,-0.0455966564905314,0.211739931855371
,376,1.24113236964594,0.347364476944582,1.33008318867797,1.0237574036293,0.769889974806071,1.23700072472545
,377,-1.19463806014806,-1.89840391782005,-0.159558316901167,-1.01339516235211,-0.513628137312278,-1.47378602875858
,378,-0.917441473096242,-0.631015238061346,0.500035270595977,-1.53187346822272,-0.889403937123781,-0.312102500804064
,379,1.50658671659615,-0.418596831864534,1.33008318867797,0.609979640904177,-0.33025290437196,1.54461501871336
,380,1.50658671659615,0.65800702291715,1.33008318867797,1.57334718908811,1.61674651229944,1.54461501871336
,381,0.127722757917022,0.368825543796901,0.0394778754776701,-0.739292166576744,-0.397617034824541,-1.93767269012573
,382,0.975078409902122,-0.134120898721033,-0.746267544423306,-1.78863251568253,-0.324276827301209,-0.0519393761280997
,383,0.459846837610388,0.196725728415787,-0.518635436434541,0.493176253965876,0.484853885005774,0.20913764743335
,384,-0.930759361170356,-1.17330796140117,-0.776199502874575,-0.963080118594972,-0.242942293139739,0.183662547578678
,385,-0.623879382421166,-0.584929219762279,1.33008318867797,-0.718143021356239,-0.499277891684521,-0.434804762681162
,386,-0.638962967852476,-0.930212500579984,-1.34868335451653,-0.641676708961921,-0.513628137312278,0.122768366082872
,387,-0.427952334378566,-1.15184689454885,-1.63490889158331,-1.86295831865172,0.0420937966605586,-1.70938795246536
,388,-0.902357887664932,0.398156041220398,-0.689089767019389,-0.996332107608288,-0.513628137312278,-0.930569811063904
,389,-0.399550860873142,-0.109211271580032,1.04385765161119,-0.109149978246931,-0.228592047511981,-0.587838407776367
,390,1.50658671659615,0.890629510278215,1.33008318867797,1.57334718908811,1.26472613396543,1.30521209226767
,391,-1.72584656044528,-1.2361495005758,0.427216465637786,0.15062369911232,-0.956388225657494,-1.53468021025439
,392,-0.945842946601666,-0.676128946366601,-0.159558316901167,-0.692272646290795,-0.889403937123781,-1.27451708557842
,393,-0.890915453960122,-1.61834885495904,-0.445783853967943,-0.953991904701607,-0.953338968797379,-1.01815496364137
,394,-0.846830782229767,0.285837853328369,0.757632114544418,-0.89434966594504,-0.222236128522361,0.272634113351177
,395,-0.623879382421166,-0.433033485545418,0.500035270595977,-1.76010175651415,-1.16313903815644,-1.2343831023129
,396,1.50658671659615,1.4540986247761,-0.445751076459536,0.931102156965489,0.912705755631416,1.54461501871336
,397,-0.109629921924566,-0.366743386082099,-0.445783853967943,-0.123198403091304,-0.225542790651866,-0.112833557623906
,398,-1.97562378578681,-2.47676687606055,-0.445783853967943,-1.47659821351458,-0.252347468989474,-1.15181482370133
,399,-0.750699484121129,0.595680603674598,-0.504344505537547,-0.945736170279414,-0.140901594360891,-0.669492787502454
,400,-4.9582798374867,-5.59664693129563,-4.62848283363858,-5.21283517962955,-4.66966732281561,-5.08517928663569
,401,1.50658671659615,1.16491714565585,-0.330012647486015,0.426391382367505,1.61674651229944,0.80944704388493
,402,-0.930759361170356,-0.98206594636242,0.398522217502637,-1.17721806957636,-1.25882381794566,-0.88433451297895
,403,1.50658671659615,0.890629510278215,-1.34868335451653,1.29952508688449,1.61674651229944,1.54461501871336
,404,-1.40280568092217,-2.04271407589487,0.199518802632207,-3.19516707138882,-0.720378949811221,0.419264471285456
,405,-1.72584656044528,-2.1875853969403,-0.819151904398312,-1.81974399527072,-0.889403937123781,-1.77028213396117
,406,-0.346682795369344,-0.366743386082099,-0.445783853967943,-0.397020505294927,0.0451430535206738,-0.352236484069589
,407,-1.99160071379229,-2.1875853969403,-1.6491998224803,-2.35032514493415,-2.08523159609104,-1.77028213396117
,408,-0.109629921924566,-0.366743386082099,-0.159558316901167,-0.123198403091304,-0.956388225657494,-1.77028213396117
,409,-1.72584656044528,-2.1875853969403,-1.6491998224803,-1.81974399527072,-1.46252537358449,-1.77028213396117
,410,1.50658671659615,1.22147613741504,1.33008318867797,1.29952508688449,1.24097071248793,1.2882528967763
,411,-1.68334361330368,-0.98206594636242,0.140958151062603,-0.397020505294927,-1.53891483796794,-2.5783763779562
,412,-0.612137142319545,-1.37083252385537,-0.804860973501317,-1.81974399527072,-0.886354680263666,-0.742419056669064
,413,0.156124231422446,-0.112659831868715,1.33008318867797,0.133560644368501,-0.0739173058271784,-1.21742390682152
,414,-0.414634446304452,-0.655924865202348,0.757632114544418,-0.397020505294927,-0.228592047511981,-0.0302652790123333
,415,1.50658671659615,1.4540986247761,-1.04816688655276,0.786006991964879,-0.204836626034489,0.747638963503638
,416,0.475523959219058,0.410490691813472,1.33008318867797,1.57334718908811,0.994040289792886,1.54461501871336
,417,-1.19433825375125,-2.1875853969403,-0.246747661589106,-1.78863251568253,-0.580612425845991,-1.47378602875858
,418,-0.665305014220154,-0.888547352563413,-1.34868335451653,-1.53187346822272,-1.08674957377299,-0.352236484069589
,419,0.127422951520212,0.108974562100149,-0.145267386004173,0.956972532030933,-1.35743541794553,0.423065474024361
,420,-1.46009240709827,-1.47924496139699,-0.445783853967943,-1.81974399527072,-1.52646040525809,-1.77028213396117
,421,-2.5339518413975,-1.16283498794105,-1.10537744146509,0.449961930584873,-1.52341114839797,-3.56535216369975
,422,-1.46167413168702,-1.47924496139699,-0.218118968470771,-1.27511442076292,-1.24142431545779,-2.04100116696758
,423,0.419519151234902,0.9050661639591,1.33008318867797,1.57334718908811,1.3460606681269,1.0734111712998
,424,-0.136155941060686,-0.620826940295483,-0.431492923070948,0.105268866306193,-0.120452835012903,-0.262066199980205
,425,-0.665305014220154,-2.1875853969403,-0.159558316901167,-0.173794340420178,-1.07239932814523,0.211739931855371
,426,0.198327372167236,1.17981098939846,1.04385765161119,-0.104189767295924,0.0594932991484315,0.19097973362509
,427,-0.109629921924566,-0.366743386082099,-0.159558316901167,-0.123198403091304,0.330179143320971,-0.112833557623906
,428,-1.72584656044528,-2.77171578266416,-1.36297428541353,-2.64557728593002,-1.24142431545779,-1.27831808831733
,429,1.50658671659615,1.4540986247761,1.33008318867797,1.57334718908811,1.32866116563902,1.54461501871336
,430,-1.19463806014806,-1.43757981338041,-0.445783853967943,-0.653779552754732,-1.17444002692408,-0.88433451297895
,431,1.50658671659615,1.4540986247761,-0.330012647486015,1.57334718908811,-1.49775991400257,-0.0545416605501207
,432,0.670373691919046,0.704093041216217,-0.344270800874603,0.172053737904564,0.618264489981384,1.54461501871336
,433,1.50658671659615,1.16491714565585,0.78629358517116,0.995465625566996,1.61674651229944,0.966281691719041
,434,0.127422951520212,0.108974562100149,-0.159558316901167,-0.199664715485622,-0.0455966564905314,-0.112833557623906
,435,1.50658671659615,0.890629510278215,0.140958151062603,0.690532043775181,-0.909852696471769,0.505633752635934
,436,-1.19433825375125,-0.961861865198167,-1.93542535954708,-1.00542032150165,-1.24447357231791,-1.83849350150339
,437,-1.72584656044528,-2.1875853969403,-1.6491998224803,-1.81974399527072,-1.79714624943063,-1.77028213396117
,438,0.127422951520212,-0.599365873443164,0.140958151062603,-0.123198403091304,0.397163431854684,1.05265097306952
,439,0.381434864765603,0.884862082794848,0.45708286907224,0.702353993996253,-0.228592047511981,-0.587838407776367
,440,0.685457277350356,-0.945106344322597,1.33008318867797,0.995465625566996,0.400212688714799,0.430382660070774
,441,0.156124231422446,-0.366743386082099,-0.504344505537547,0.147609069212873,-0.513628137312278,0.281150017714474
,442,0.222793964165611,0.595680603674598,0.112296680435861,-0.379957450551109,-0.228592047511981,0.67942759596142
,443,0.670073885522236,0.672443676598035,0.45708286907224,0.742553687477809,1.05797532146648,0.37913048801993
,444,0.935828038869247,0.652239595433782,1.07251912223794,0.214987167713827,0.691604697504716,-0.500413845801359
,445,-0.120090243834242,0.450809282629171,0.098005749538866,-0.328290052644995,1.0610245783266,0.966281691719041
,446,0.962653864402178,0.450809282629171,0.412925534740792,0.759616742221628,0.516603633121404,0.516751941421252
,447,0.700057083616414,-0.368000371770164,0.412925534740792,-0.0929610439774345,0.979690044165128,0.505633752635934
,448,0.948552390766002,0.109431752161877,0.757599337036011,-0.0635142518690649,0.682199521654981,0.675626593222514
,449,0.165991017154763,0.704093041216217,0.45708286907224,0.468731585274185,1.04362507583873,0.99759779827977
,450,0.696899711055166,1.15914971817248,0.427216465637786,-0.0946257314572562,1.3460606681269,0.382931490758836
,451,0.711499517321224,0.947188502037399,-1.6491998224803,0.690532043775181,-1.52646040525809,0.761995874572992
,452,0.19596813863268,0.693104947824015,0.45708286907224,0.426391382367505,0.603914244353626,0.669785586516457
,453,0.711799323718034,0.182289074734903,-0.159558316901167,0.964354145978805,0.0451430535206738,0.382931490758836
,454,0.948552390766002,0.63734575169117,1.33008318867797,1.01637578968143,1.61674651229944,0.966281691719041
,455,0.711499517321224,0.967392583201652,-0.159558316901167,0.747513898428816,0.0451430535206738,1.06961016856089
,456,0.670073885522236,0.925727435185081,-3.13884132805944,0.728505262633436,-3.09806386403685,0.704902695816092
,457,0.711499517321224,0.693104947824015,0.485744339698982,0.690532043775181,0.685248778515096,0.813248046623836
,458,0.700057083616414,1.20001507056272,-0.159558316901167,0.485794640018004,0.0451430535206738,0.669785586516457
,459,0.711799323718034,0.176521647251535,0.48577711720739,1.01165455983649,0.618264489981384,0.465499769370409
,460,0.711499517321224,0.884862082794848,1.33008318867797,0.700213484571128,1.61674651229944,0.991756791573713
,461,0.962653864402178,0.394250290869988,-1.0325586365069,0.956972532030933,-0.967689214425136,0.67942759596142
,462,0.393177104867224,0.884862082794848,0.199518802632207,0.733746367156183,0.333228400181086,0.987041889949322
,463,0.658631451817425,0.947188502037399,-0.417122383341201,0.669102004982937,-0.225542790651866,0.675626593222514
,464,0.977253670668236,1.22147613741504,-0.518635436434541,0.956972532030933,-0.242942293139739,0.730679768012263
,465,0.738325342854154,0.394250290869988,1.07251912223794,0.412342957523132,1.3460606681269,0.987041889949322
,466,1.24113236964594,0.65800702291715,1.33008318867797,0.45992426495256,1.61674651229944,0.423065474024361
,467,0.962354058005368,0.435115643260221,0.670489601180825,1.3116279306773,0.952885365827521,0.37913048801993
,468,0.685157470953546,0.693104947824015,0.126699997674016,0.190542499022136,0.330179143320971,1.30521209226767
,469,0.434602736666212,0.683431769990237,-0.159558316901167,1.01165455983649,0.0451430535206738,0.229897845663631
,470,0.194092684263376,0.65800702291715,-0.188252565036317,-0.111095559298493,0.0307928078929161,0.991756791573713
,471,0.738325342854154,0.140166736656604,-0.159558316901167,0.46436460122576,0.0451430535206738,-0.0557403788670054
,472,0.937109957061192,0.491674635019404,1.33008318867797,0.493176253965876,1.61674651229944,0.526393950866215
,473,0.937109957061192,0.435115643260221,1.33008318867797,0.721643523363372,1.61674651229944,0.444739571140128
,474,0.696899711055166,0.456576710112539,-0.159558316901167,0.433772996315376,0.0451430535206738,0.618533414465614
,475,0.417343890468788,0.403923468703766,-0.159558316901167,1.0237574036293,0.0451430535206738,0.362171292528555
,476,0.975378216298932,0.693104947824015,0.713442002704562,0.702634887567992,1.05797532146648,1.04884997033061
,477,-0.108647810129432,0.72429712238047,0.684747754569412,0.485794640018004,1.04362507583873,0.726878765273358
,478,0.738325342854154,-0.0775619069618494,-0.159558316901167,0.728505262633436,0.0451430535206738,0.465499769370409
,479,0.685157470953546,0.890629510278215,-0.159558316901167,0.759616742221628,0.0451430535206738,0.813248046623836
,480,0.446344976767833,0.491674635019404,-3.13884132805944,1.01637578968143,-3.09806386403685,0.761995874572992
,481,0.685157470953546,0.419617108072717,-0.159558316901167,0.747513898428816,0.0451430535206738,1.06961016856089
,482,0.975378216298932,0.672443676598035,-1.34868335451653,0.690532043775181,-1.15068460544659,0.704902695816092
,483,0.711799323718034,0.217386999641768,0.786260807662753,0.728505262633436,1.0610245783266,0.669785586516457
,484,0.72530118456059,0.414911562095968,-0.159558316901167,0.728505262633436,0.0451430535206738,0.813248046623836
,485,0.685457277350356,0.140166736656604,-0.18821978752791,0.445875840108187,-0.0361914806407966,0.813248046623836
,486,0.975378216298932,0.171300981342701,0.971006069144596,0.759616742221628,1.32866116563902,0.419264471285456
,487,1.24113236964594,1.16491714565585,-0.159558316901167,0.485794640018004,0.0451430535206738,0.761995874572992
,488,0.950911624300558,1.17981098939846,0.199518802632207,0.695253273620121,0.333228400181086,0.465499769370409
,489,0.696899711055166,0.471470553855152,-0.159558316901167,1.0237574036293,0.0451430535206738,0.747638963503638
,490,0.71385875085578,0.429348215776853,0.971006069144596,1.01165455983649,1.32866116563902,1.04884997033061
,491,0.696899711055166,0.63734575169117,-0.445783853967943,0.433772996315376,-0.306877324813336,0.991756791573713
,492,0.658631451817425,-0.0775619069618494,0.126667220165608,0.690532043775181,0.397163431854684,0.362171292528555
,493,0.417643696865598,-0.128353471237665,-0.746333099440121,0.759616742221628,-0.615668836091126,0.669785586516457
,494,0.696899711055166,-0.314090144673325,-1.93542535954708,0.433772996315376,-1.8784807835921,0.761995874572992
,495,0.434302930269402,0.910833591442468,-1.36297428541353,0.690532043775181,-1.17444002692408,0.362171292528555
,496,0.181368332366622,0.450809282629171,0.398522217502637,0.426391382367505,0.691604697504716,0.669785586516457
,497,0.6830980438158,0.745758189232789,-0.159558316901167,0.154990683160745,0.0451430535206738,0.382931490758836
,498,0.696899711055166,0.925727435185081,-1.6491998224803,0.690532043775181,-1.52646040525809,0.13388655486819
,499,0.696899711055166,0.884862082794848,-1.6491998224803,0.716402418840625,-1.52646040525809,0.669785586516457
,500,0.434302930269402,0.910833591442468,0.427216465637786,0.426391382367505,0.705954943132474,0.756154867866935
,501,-0.346682795369344,1.4540986247761,0.971006069144596,1.57334718908811,1.32866116563902,0.382931490758836
,502,-0.680388599651464,-2.1875853969403,-0.159558316901167,-1.56298494781092,0.0451430535206738,1.54461501871336
,503,0.100896932384092,-0.412829404381166,-0.0580780413162344,-0.109149978246931,0.129526844542259,-1.46266783997326
,504,-0.109629921924566,0.932294658294787,1.33008318867797,0.45992426495256,1.61674651229944,-0.152967540889431
,505,-0.933118594704912,1.15914971817248,-1.6491998224803,-0.0896655205062486,-1.52646040525809,0.37913048801993
,506,0.963935782594122,0.988853650053971,1.07251912223794,0.716683312412365,1.3460606681269,-0.116634560362812
,507,-0.612436948716356,-0.842461334264346,-0.159558316901167,-0.123198403091304,0.0451430535206738,0.686744782007832
,508,0.183243786735926,1.4540986247761,1.33008318867797,1.57334718908811,1.61674651229944,-0.112833557623906
,509,-0.0978876818229454,0.745758189232789,0.684747754569412,1.2522246730268,1.04362507583873,1.54461501871336
,510,-0.346682795369344,-0.888547352563413,-2.29450247908045,0.412342957523132,-2.16656613025251,1.2226438136561
,511,1.24083256324913,0.72429712238047,-0.0437543329108321,0.990505414615988,-0.161607758978268,0.423065474024361
